tx_id,card_id,device_id,merchant_id,amount,timestamp,merchant_category,is_high_risk_merchant,location_distance_km,label
tx_3903,card_1848,dev_3026,m_155,28.04,2024-01-03T01:49:31,utilities,0,11.89,0
tx_3904,card_299,dev_744,m_663,14.4,2024-01-01T09:26:48,utilities,0,10.38,0
tx_3905,card_1859,dev_2161,m_799,32.67,2024-01-01T22:48:05,fashion,0,10.6,0
tx_3906,card_3642,dev_87,m_411,86.05,2024-01-01T18:56:09,entertainment,0,13.99,0
tx_3907,card_26,dev_2554,m_399,21.32,2024-01-01T10:40:46,grocery,0,7.64,0
tx_3908,card_34,dev_922,m_330,75.89,2024-01-01T22:40:44,fashion,0,1.58,0
tx_3909,card_616,dev_1060,m_228,37.85,2024-01-01T13:02:53,utilities,0,12.09,0
tx_3910,card_2180,dev_1874,m_669,11.78,2024-01-03T13:59:05,food,0,3.3,0
tx_3911,card_3153,dev_3364,m_588,68.38,2024-01-03T06:37:06,utilities,0,28.99,0
tx_3912,card_3658,dev_2928,m_590,8.78,2024-01-01T06:54:58,travel,0,26.08,0
tx_3913,card_607,dev_844,m_315,2.22,2024-01-05T03:16:16,travel,1,8.01,0
tx_3914,card_2184,dev_2465,m_40,36.41,2024-01-01T10:40:55,travel,0,7.87,0
tx_3915,card_3910,dev_283,m_335,361.93574816312025,2024-01-04T02:38:53,utilities,1,3.19,1
tx_3916,card_3802,dev_942,m_673,32.03,2024-01-04T01:05:18,food,0,3.85,0
tx_3917,card_826,dev_1240,m_167,67.26,2024-01-01T13:42:05,fashion,0,24.7,0
tx_3918,card_1110,dev_954,m_222,49.09,2024-01-01T01:26:06,utilities,0,0.78,0
tx_3919,card_111,dev_562,m_450,101.92,2024-01-02T17:49:26,electronics,0,6.85,0
tx_3920,card_1536,dev_104,m_454,16.24,2024-01-01T09:23:07,food,0,42.55,0
tx_3921,card_1558,dev_201,m_457,20.33,2024-01-01T21:32:39,health,0,2.26,0
tx_3922,card_1635,dev_813,m_210,21.21,2024-01-01T01:22:12,fashion,0,12.09,0
tx_3923,card_2417,dev_3336,m_127,9.53,2024-01-01T19:13:09,electronics,0,35.84,0
tx_3924,card_2075,dev_2368,m_741,9.38,2024-01-01T22:40:24,electronics,0,7.83,0
tx_3925,card_858,dev_492,m_500,26.08,2024-01-01T04:34:27,utilities,0,0.9,0
tx_3926,card_3070,dev_1297,m_425,28.04,2024-01-01T12:58:16,food,0,20.27,0
tx_3927,card_861,dev_371,m_519,150.69,2024-01-01T12:17:01,utilities,0,14.44,0
tx_3928,card_1957,dev_1045,m_520,12.82,2024-01-01T07:34:36,electronics,0,8.39,0
tx_3929,card_66,dev_29,m_389,36.42,2024-01-01T03:53:24,fashion,0,21.77,0
tx_3930,card_1639,dev_409,m_363,35.84,2024-01-01T07:50:01,utilities,0,5.51,0
tx_3931,card_3873,dev_1269,m_66,15.3,2024-01-01T12:41:41,fashion,0,7.82,0
tx_3932,card_3874,dev_3472,m_667,125.66,2024-01-01T17:59:38,entertainment,0,11.46,0
tx_3933,card_939,dev_2872,m_86,96.66,2024-01-01T23:30:32,fashion,0,4.34,0
tx_3934,card_3587,dev_1930,m_16,37.87,2024-01-01T05:53:08,entertainment,0,9.25,0
tx_3935,card_2988,dev_2651,m_331,44.05,2024-01-01T12:17:16,grocery,0,3.47,0
tx_3936,card_576,dev_3471,m_254,44.22,2024-01-02T12:13:44,travel,0,10.47,0
tx_3937,card_524,dev_2124,m_159,52.76,2024-01-02T02:15:41,travel,0,2.7,0
tx_3938,card_3122,dev_159,m_62,74.84,2024-01-03T03:17:13,food,0,4.92,0
tx_3939,card_3548,dev_3030,m_676,190.71,2024-01-01T13:42:10,entertainment,0,1.99,0
tx_3940,card_1522,dev_2529,m_424,58.57,2024-01-02T02:20:26,travel,0,16.29,0
tx_3941,card_715,dev_2124,m_155,84.42,2024-01-02T15:04:51,travel,0,8.36,0
tx_3942,card_3788,dev_448,m_166,48.31,2024-01-01T16:05:33,grocery,0,14.16,0
tx_3943,card_2037,dev_835,m_313,184.3,2024-01-02T12:44:15,fashion,0,11.25,0
tx_3944,card_2561,dev_1528,m_271,64.72,2024-01-01T17:29:52,utilities,0,7.54,0
tx_3945,card_116,dev_3208,m_26,40.85,2024-01-03T01:42:53,utilities,0,1.01,0
tx_3946,card_116,dev_1927,m_35,130.98,2024-01-01T00:15:52,travel,0,0.02,0
tx_3947,card_190,dev_2209,m_386,2.39,2024-01-02T21:10:47,travel,0,13.48,0
tx_3948,card_61,dev_1428,m_228,119.65,2024-01-01T21:45:57,electronics,0,24.37,0
tx_3949,card_271,dev_460,m_487,92.59,2024-01-03T04:59:51,health,0,9.61,0
tx_3950,card_1700,dev_2198,m_450,48.28,2024-01-04T10:20:42,travel,0,4.99,0
tx_3951,card_3315,dev_2608,m_0,29.42,2024-01-01T22:47:18,entertainment,0,22.95,0
tx_3952,card_1950,dev_1923,m_263,3.46,2024-01-01T16:56:51,travel,0,0.34,0
tx_3953,card_2211,dev_1497,m_628,33.35,2024-01-03T19:18:54,electronics,0,11.04,0
tx_3954,card_3066,dev_3404,m_584,33.58,2024-01-01T10:38:59,food,0,18.45,0
tx_3955,card_515,dev_898,m_527,59.98,2024-01-02T14:42:35,travel,0,36.11,0
tx_3956,card_584,dev_923,m_675,36.1,2024-01-02T16:49:17,electronics,0,25.92,0
tx_3957,card_2937,dev_1654,m_289,64.37,2024-01-02T06:21:24,electronics,0,11.46,0
tx_3958,card_1026,dev_756,m_747,48.99,2024-01-01T01:23:55,entertainment,0,2.99,0
tx_3959,card_1346,dev_2910,m_473,19.93,2024-01-02T02:51:28,entertainment,0,7.29,0
tx_3960,card_3112,dev_539,m_335,1.11,2024-01-02T09:49:22,fashion,0,8.41,0
tx_3961,card_1535,dev_2708,m_148,45.04,2024-01-01T05:50:16,grocery,0,11.56,0
tx_3962,card_3063,dev_3275,m_394,129.49,2024-01-01T02:08:29,grocery,0,22.42,0
tx_3963,card_3253,dev_810,m_186,57.4,2024-01-01T08:17:55,grocery,0,2.23,0
tx_3964,card_585,dev_2599,m_34,32.76,2024-01-02T05:26:13,food,0,2.18,0
tx_3965,card_663,dev_1625,m_330,3.76,2024-01-01T06:29:47,grocery,0,12.73,0
tx_3966,card_2343,dev_1969,m_495,33.32,2024-01-02T07:28:27,utilities,0,14.99,0
tx_3967,card_769,dev_2575,m_591,41.98,2024-01-03T14:33:29,fashion,0,14.47,0
tx_3968,card_1851,dev_879,m_464,101.25,2024-01-01T09:22:07,entertainment,0,12.92,0
tx_3969,card_2235,dev_1801,m_120,12.18,2024-01-01T17:11:35,entertainment,0,6.53,0
tx_3970,card_2684,dev_3147,m_526,5.87,2024-01-03T12:53:05,utilities,0,15.29,0
tx_3971,card_1381,dev_763,m_261,173.89,2024-01-01T00:08:51,utilities,0,1.07,0
tx_3972,card_3305,dev_1996,m_790,37.43,2024-01-01T00:35:56,health,0,5.6,0
tx_3973,card_2716,dev_395,m_684,4.67,2024-01-01T02:48:15,utilities,0,18.42,0
tx_3974,card_3126,dev_2126,m_269,29.02,2024-01-03T19:36:56,electronics,0,16.46,0
tx_3975,card_1747,dev_2630,m_26,27.39,2024-01-01T01:03:36,travel,1,11.01,0
tx_3976,card_3993,dev_1873,m_113,219.72,2024-01-01T00:24:56,electronics,0,2.78,0
tx_3977,card_1211,dev_517,m_355,1.0,2024-01-02T04:02:35,entertainment,0,12.58,0
tx_3978,card_1853,dev_1786,m_566,236.36,2024-01-04T08:53:26,electronics,0,0.51,0
tx_3979,card_3980,dev_2067,m_186,50.02,2024-01-02T00:20:26,fashion,0,0.86,0
tx_3980,card_3358,dev_2092,m_199,80.69,2024-01-01T04:47:36,travel,0,6.78,0
tx_3981,card_908,dev_3178,m_17,112.66,2024-01-01T18:38:24,food,0,10.87,0
tx_3982,card_3004,dev_3049,m_362,32.09,2024-01-04T18:43:33,travel,0,20.63,0
tx_3983,card_2173,dev_2150,m_48,183.83,2024-01-02T03:00:01,utilities,0,8.5,0
tx_3984,card_2209,dev_943,m_710,47.77,2024-01-01T00:05:03,travel,0,3.8,0
tx_3985,card_410,dev_2786,m_169,21.82,2024-01-01T10:42:48,food,0,6.27,0
tx_3986,card_3453,dev_3076,m_733,32.74,2024-01-01T02:29:54,travel,0,6.55,0
tx_3987,card_3912,dev_2497,m_434,46.25,2024-01-01T14:05:38,food,0,0.93,0
tx_3988,card_1140,dev_200,m_410,60.38,2024-01-02T18:12:05,entertainment,0,33.61,0
tx_3989,card_1596,dev_2137,m_431,184.19,2024-01-02T19:55:32,health,0,9.66,0
tx_3990,card_1916,dev_1318,m_139,33.31,2024-01-02T00:50:10,entertainment,0,8.58,0
tx_3991,card_1,dev_306,m_257,238.84,2024-01-01T17:31:52,entertainment,0,14.11,0
tx_3992,card_855,dev_3004,m_627,157.56,2024-01-01T12:33:18,electronics,1,6.49,0
tx_3993,card_1680,dev_574,m_147,19.26,2024-01-01T00:47:32,health,0,2.84,0
tx_3994,card_3368,dev_656,m_782,103.17,2024-01-01T07:44:31,food,0,4.81,0
tx_3995,card_1602,dev_3220,m_163,12.96,2024-01-04T15:31:56,fashion,0,18.73,0
tx_3996,card_1601,dev_2422,m_198,26.93,2024-01-01T22:04:25,food,0,21.99,0
tx_3997,card_3417,dev_1435,m_72,147.69,2024-01-02T02:55:59,food,0,35.91,0
tx_3998,card_3945,dev_1131,m_143,31.02,2024-01-02T23:35:53,fashion,0,7.73,0
tx_3999,card_505,dev_2973,m_757,180.41,2024-01-01T23:33:55,travel,0,14.71,0
tx_4000,card_583,dev_2753,m_282,101.89,2024-01-02T01:26:28,utilities,0,6.62,0
tx_4001,card_44,dev_2608,m_120,39.7,2024-01-02T05:02:41,entertainment,0,2.99,0
tx_4002,card_2147,dev_420,m_790,15.46,2024-01-01T00:05:55,health,0,8.0,0
tx_4003,card_951,dev_2705,m_448,71.24,2024-01-01T12:18:46,entertainment,0,3.99,0
tx_4004,card_3367,dev_511,m_554,12.83,2024-01-01T10:33:52,health,0,1.76,0
tx_4005,card_629,dev_288,m_772,13.75,2024-01-01T08:36:32,utilities,0,25.03,0
tx_4006,card_3584,dev_1114,m_41,13.45,2024-01-02T11:43:15,fashion,0,18.32,0
tx_4007,card_3432,dev_1046,m_115,29.38,2024-01-03T09:32:10,health,0,25.98,0
tx_4008,card_1744,dev_2396,m_172,209.47,2024-01-01T04:34:38,health,0,7.12,0
tx_4009,card_3106,dev_1192,m_230,5.74,2024-01-01T13:45:50,electronics,1,17.87,0
tx_4010,card_2997,dev_2471,m_613,52.31,2024-01-01T17:43:08,utilities,0,12.5,0
tx_4011,card_988,dev_3481,m_680,191.36,2024-01-01T05:32:11,health,0,24.87,0
tx_4012,card_3427,dev_2873,m_442,63.82,2024-01-01T01:03:53,fashion,0,6.31,0
tx_4013,card_232,dev_2613,m_107,6.65,2024-01-01T00:32:32,entertainment,0,5.96,0
tx_4014,card_3450,dev_2965,m_750,11.29,2024-01-01T19:58:10,entertainment,0,9.17,0
tx_4015,card_3705,dev_1030,m_655,66.2,2024-01-01T04:50:07,utilities,0,14.69,0
tx_4016,card_1718,dev_2731,m_257,57.03,2024-01-01T12:44:34,utilities,0,6.61,0
tx_4017,card_340,dev_52,m_103,7.15,2024-01-02T07:08:09,health,0,1.65,0
tx_4018,card_994,dev_2399,m_506,173.3,2024-01-01T22:38:40,food,0,19.41,0
tx_4019,card_2421,dev_1776,m_681,18.29,2024-01-01T01:06:38,entertainment,0,16.87,0
tx_4020,card_425,dev_3198,m_725,1.0,2024-01-01T10:21:45,health,0,2.42,0
tx_4021,card_2296,dev_2484,m_579,147.82,2024-01-01T03:37:37,fashion,0,2.8,0
tx_4022,card_2484,dev_2125,m_683,46.29,2024-01-01T21:34:51,fashion,0,8.83,0
tx_4023,card_172,dev_2464,m_110,23.03,2024-01-01T01:15:47,electronics,0,6.5,0
tx_4024,card_481,dev_3129,m_244,30.22,2024-01-01T05:00:56,utilities,0,32.17,0
tx_4025,card_2376,dev_2755,m_726,45.57,2024-01-01T13:40:11,fashion,0,13.69,0
tx_4026,card_3339,dev_1612,m_735,29.4,2024-01-02T20:14:13,grocery,0,15.76,0
tx_4027,card_1422,dev_2650,m_450,85.0,2024-01-01T13:02:25,health,0,7.89,0
tx_4028,card_2348,dev_2141,m_38,21.17,2024-01-01T15:15:41,fashion,0,4.05,0
tx_4029,card_3330,dev_3298,m_643,42.09,2024-01-02T21:23:35,fashion,0,3.82,0
tx_4030,card_2740,dev_105,m_221,16.12,2024-01-03T17:39:38,travel,1,1.32,0
tx_4031,card_3874,dev_1347,m_101,4.53,2024-01-01T20:11:21,entertainment,0,20.68,0
tx_4032,card_3771,dev_1688,m_29,49.08,2024-01-02T21:31:37,health,0,5.04,0
tx_4033,card_3479,dev_1038,m_367,25.41,2024-01-01T04:56:10,utilities,0,7.67,0
tx_4034,card_1443,dev_1018,m_283,1.0,2024-01-01T17:04:37,health,0,24.09,0
tx_4035,card_3210,dev_195,m_332,42.14,2024-01-03T11:34:50,health,0,8.26,0
tx_4036,card_2863,dev_2600,m_269,59.35,2024-01-02T20:01:56,travel,0,5.2,0
tx_4037,card_3157,dev_2241,m_663,67.46,2024-01-01T04:28:43,utilities,0,4.8,0
tx_4038,card_3033,dev_1643,m_771,12.63,2024-01-03T14:39:05,utilities,0,4.4,0
tx_4039,card_3198,dev_3340,m_176,22.57,2024-01-02T02:15:09,health,0,2.53,0
tx_4040,card_3508,dev_364,m_341,109.82,2024-01-01T10:43:30,utilities,0,9.73,0
tx_4041,card_2524,dev_2204,m_757,91.93,2024-01-03T06:36:00,food,0,4.28,0
tx_4042,card_1296,dev_3394,m_313,34.66,2024-01-01T06:24:00,electronics,0,29.25,0
tx_4043,card_370,dev_2619,m_415,6.95,2024-01-01T07:34:06,utilities,0,4.89,0
tx_4044,card_2546,dev_2036,m_654,2.87,2024-01-01T13:35:23,travel,0,12.3,0
tx_4045,card_828,dev_1084,m_724,16.22,2024-01-02T04:23:29,health,0,7.96,0
tx_4046,card_1436,dev_1380,m_448,221.58,2024-01-04T06:39:37,utilities,0,0.11,0
tx_4047,card_3091,dev_652,m_172,9.63,2024-01-02T05:03:31,utilities,0,1.61,0
tx_4048,card_65,dev_456,m_194,77.62,2024-01-02T02:55:04,entertainment,0,9.83,0
tx_4049,card_3722,dev_2073,m_717,52.16,2024-01-01T15:51:52,entertainment,0,2.36,0
tx_4050,card_3099,dev_2293,m_551,78.3,2024-01-01T13:58:26,travel,0,14.0,0
tx_4051,card_2849,dev_311,m_203,67.94717560107814,2024-01-01T07:24:49,electronics,1,9.84,1
tx_4052,card_2449,dev_2716,m_414,5.98,2024-01-01T10:13:22,entertainment,0,7.29,0
tx_4053,card_597,dev_2932,m_348,66.2,2024-01-02T06:17:08,utilities,0,22.38,0
tx_4054,card_1625,dev_544,m_394,52.22,2024-01-04T04:29:02,electronics,0,2.46,0
tx_4055,card_3015,dev_3336,m_300,11.36,2024-01-01T22:04:10,electronics,0,9.3,0
tx_4056,card_920,dev_1812,m_41,74.73,2024-01-01T09:09:10,food,0,33.51,0
tx_4057,card_2244,dev_634,m_683,32.82,2024-01-02T22:10:55,entertainment,0,10.9,0
tx_4058,card_107,dev_2025,m_229,88.59,2024-01-01T01:36:15,food,0,15.07,0
tx_4059,card_1004,dev_925,m_450,48.92,2024-01-04T03:27:18,food,0,14.18,0
tx_4060,card_595,dev_50,m_303,126.75,2024-01-01T12:26:28,food,0,9.79,0
tx_4061,card_3950,dev_85,m_626,45.62,2024-01-01T02:54:41,health,0,6.61,0
tx_4062,card_3432,dev_1797,m_424,47.81,2024-01-01T00:01:55,food,0,11.32,0
tx_4063,card_1688,dev_762,m_531,212.88,2024-01-02T07:10:48,fashion,0,5.26,0
tx_4064,card_2569,dev_2357,m_396,25.81,2024-01-01T02:20:18,entertainment,0,17.31,0
tx_4065,card_2894,dev_3263,m_372,46.13,2024-01-02T19:17:46,entertainment,0,6.31,0
tx_4066,card_1766,dev_1516,m_373,57.39,2024-01-02T00:06:32,food,0,16.67,0
tx_4067,card_1311,dev_2213,m_365,161.21,2024-01-01T17:15:14,electronics,0,6.12,0
tx_4068,card_550,dev_1317,m_719,21.9,2024-01-01T14:46:12,food,0,12.38,0
tx_4069,card_3258,dev_2204,m_592,41.6,2024-01-01T02:37:00,travel,1,11.97,0
tx_4070,card_3757,dev_3212,m_519,13.21,2024-01-01T15:40:38,health,0,7.48,0
tx_4071,card_2192,dev_1284,m_107,68.65,2024-01-01T09:56:13,food,0,19.49,0
tx_4072,card_2949,dev_1426,m_734,50.84,2024-01-01T14:14:02,food,0,1.17,0
tx_4073,card_1905,dev_1102,m_588,40.79,2024-01-01T08:25:23,grocery,0,7.18,0
tx_4074,card_1885,dev_2534,m_448,23.69,2024-01-04T05:48:35,health,0,3.45,0
tx_4075,card_2420,dev_1786,m_66,42.79,2024-01-02T23:42:40,travel,1,9.2,0
tx_4076,card_1836,dev_2289,m_665,32.34,2024-01-02T08:41:21,grocery,0,1.52,0
tx_4077,card_3669,dev_1423,m_488,29.93,2024-01-01T10:34:55,travel,1,17.23,0
tx_4078,card_1451,dev_267,m_736,569.7552706237483,2024-01-01T01:05:19,entertainment,1,21.46,1
tx_4079,card_2333,dev_1032,m_745,50.01,2024-01-01T13:45:25,grocery,0,12.58,0
tx_4080,card_2922,dev_2448,m_502,46.58,2024-01-01T05:16:59,fashion,0,6.04,0
tx_4081,card_2884,dev_3130,m_136,138.87,2024-01-01T07:15:13,fashion,0,37.16,0
tx_4082,card_881,dev_2710,m_462,121.42,2024-01-02T00:48:14,entertainment,0,0.81,0
tx_4083,card_2205,dev_2855,m_690,17.86,2024-01-01T11:31:43,entertainment,0,15.69,0
tx_4084,card_1353,dev_952,m_583,26.42,2024-01-01T11:10:41,fashion,0,20.14,0
tx_4085,card_590,dev_3138,m_552,10.77,2024-01-02T20:53:46,utilities,0,17.72,0
tx_4086,card_3533,dev_27,m_624,100.41,2024-01-01T15:31:56,grocery,0,1.58,0
tx_4087,card_2916,dev_3090,m_366,1.06,2024-01-01T23:10:19,electronics,0,14.17,0
tx_4088,card_290,dev_2514,m_65,36.74,2024-01-01T20:05:51,fashion,0,24.34,0
tx_4089,card_2991,dev_660,m_750,5.25,2024-01-01T04:12:17,food,0,14.85,0
tx_4090,card_1019,dev_2463,m_792,79.28,2024-01-01T13:32:54,travel,0,22.72,0
tx_4091,card_120,dev_2659,m_506,56.09,2024-01-01T04:54:52,electronics,0,2.83,0
tx_4092,card_385,dev_1652,m_587,59.16,2024-01-01T04:34:55,fashion,0,2.2,0
tx_4093,card_3296,dev_1669,m_390,15.77,2024-01-03T04:45:20,health,0,2.19,0
tx_4094,card_567,dev_3470,m_351,3.39,2024-01-01T04:39:50,travel,1,11.33,0
tx_4095,card_1454,dev_726,m_724,34.93752172166508,2024-01-01T00:10:28,fashion,1,47.02,1
tx_4096,card_3600,dev_1032,m_511,265.71,2024-01-02T01:48:33,electronics,0,2.31,0
tx_4097,card_1644,dev_821,m_232,18.6,2024-01-01T10:09:00,utilities,0,28.26,0
tx_4098,card_2651,dev_2592,m_83,62.83,2024-01-03T03:27:19,utilities,0,10.98,0
tx_4099,card_1850,dev_3079,m_96,7.78,2024-01-01T05:48:34,entertainment,0,0.55,0
tx_4100,card_83,dev_2482,m_62,2.27,2024-01-01T03:38:32,grocery,0,3.78,0
tx_4101,card_2796,dev_1528,m_97,4.85,2024-01-04T05:05:22,travel,1,17.53,0
tx_4102,card_2167,dev_51,m_4,126.71,2024-01-02T09:43:29,utilities,0,12.49,0
tx_4103,card_1575,dev_1254,m_28,122.3,2024-01-02T14:15:31,utilities,0,18.27,0
tx_4104,card_3519,dev_284,m_176,25.52,2024-01-02T11:44:08,food,0,7.84,0
tx_4105,card_2607,dev_2543,m_510,6.85,2024-01-03T17:37:44,travel,0,12.79,0
tx_4106,card_3996,dev_1414,m_99,20.63,2024-01-01T17:38:47,travel,0,11.93,0
tx_4107,card_2351,dev_724,m_451,24.48,2024-01-02T12:10:51,travel,0,3.36,0
tx_4108,card_3335,dev_3354,m_455,116.03,2024-01-01T13:43:41,grocery,0,25.75,0
tx_4109,card_2548,dev_158,m_550,146.44,2024-01-02T09:44:57,electronics,0,5.2,0
tx_4110,card_1276,dev_1193,m_110,15.46,2024-01-03T04:36:29,utilities,0,24.22,0
tx_4111,card_2797,dev_738,m_604,106.83,2024-01-01T05:00:35,travel,0,23.35,0
tx_4112,card_2038,dev_791,m_617,92.09,2024-01-01T21:45:42,travel,0,22.97,0
tx_4113,card_3768,dev_1381,m_465,1.17,2024-01-01T02:51:22,fashion,0,0.72,0
tx_4114,card_3211,dev_1834,m_119,279.8,2024-01-01T07:53:50,electronics,0,24.5,0
tx_4115,card_1497,dev_579,m_245,64.34,2024-01-01T20:53:03,health,0,5.71,0
tx_4116,card_771,dev_3252,m_413,45.29,2024-01-02T20:30:13,grocery,0,0.02,0
tx_4117,card_1467,dev_240,m_491,10.14,2024-01-01T21:44:55,electronics,0,17.93,0
tx_4118,card_372,dev_2717,m_670,17.3,2024-01-01T09:44:58,utilities,0,1.91,0
tx_4119,card_3735,dev_2159,m_576,5.79,2024-01-02T03:47:43,fashion,0,4.58,0
tx_4120,card_3100,dev_2237,m_658,33.62,2024-01-03T00:01:20,food,0,6.82,0
tx_4121,card_1157,dev_1312,m_138,91.1,2024-01-05T18:26:46,health,0,8.39,0
tx_4122,card_3127,dev_811,m_299,45.45,2024-01-02T03:33:20,fashion,0,0.44,0
tx_4123,card_1655,dev_1782,m_386,116.32,2024-01-01T04:23:51,electronics,0,17.91,0
tx_4124,card_2012,dev_427,m_329,18.52,2024-01-01T14:08:58,health,0,7.76,0
tx_4125,card_2497,dev_1592,m_313,157.64,2024-01-01T02:22:52,health,0,26.82,0
tx_4126,card_3220,dev_3156,m_294,27.8,2024-01-02T05:37:21,grocery,0,15.09,0
tx_4127,card_2160,dev_3404,m_42,10.76,2024-01-01T01:22:57,food,0,12.68,0
tx_4128,card_3878,dev_365,m_314,7.74,2024-01-03T15:49:01,travel,0,26.06,0
tx_4129,card_3027,dev_196,m_547,24.27,2024-01-01T21:33:16,grocery,0,8.68,0
tx_4130,card_193,dev_1240,m_394,40.99,2024-01-03T21:56:03,food,0,17.78,0
tx_4131,card_1440,dev_2202,m_53,2.85,2024-01-01T19:08:47,fashion,0,18.72,0
tx_4132,card_3025,dev_2082,m_536,37.75,2024-01-03T15:05:37,travel,0,8.09,0
tx_4133,card_2789,dev_2863,m_45,31.8,2024-01-01T06:41:35,food,0,8.8,0
tx_4134,card_404,dev_1872,m_190,8.3,2024-01-02T22:44:51,food,0,21.54,0
tx_4135,card_2918,dev_1311,m_74,106.72,2024-01-01T07:57:08,food,0,7.67,0
tx_4136,card_2028,dev_846,m_584,47.61,2024-01-01T02:05:06,grocery,0,2.31,0
tx_4137,card_185,dev_1562,m_210,30.02,2024-01-01T08:39:17,electronics,0,16.69,0
tx_4138,card_19,dev_984,m_675,37.04,2024-01-01T06:57:38,utilities,0,23.17,0
tx_4139,card_725,dev_1597,m_233,107.84,2024-01-01T08:42:14,utilities,0,2.58,0
tx_4140,card_3758,dev_3431,m_411,37.98,2024-01-03T01:40:51,grocery,0,15.27,0
tx_4141,card_638,dev_580,m_613,52.42,2024-01-01T19:19:17,food,0,11.15,0
tx_4142,card_2546,dev_2738,m_264,117.69,2024-01-01T02:34:14,fashion,0,12.82,0
tx_4143,card_2786,dev_2336,m_727,100.05,2024-01-01T05:51:13,entertainment,0,26.26,0
tx_4144,card_839,dev_2676,m_754,670.5501265802845,2024-01-01T12:14:43,entertainment,1,13.82,1
tx_4145,card_1676,dev_2827,m_10,5.72,2024-01-01T17:21:18,fashion,0,5.6,0
tx_4146,card_3373,dev_1694,m_386,3.96,2024-01-01T10:34:36,entertainment,0,22.62,0
tx_4147,card_3451,dev_776,m_797,31.12,2024-01-01T13:27:02,health,0,36.74,0
tx_4148,card_1038,dev_2458,m_10,15.43,2024-01-01T14:36:22,fashion,0,5.69,0
tx_4149,card_171,dev_2850,m_785,46.31,2024-01-02T12:25:03,health,0,16.23,0
tx_4150,card_527,dev_2715,m_706,22.67,2024-01-01T15:46:56,food,0,5.39,0
tx_4151,card_288,dev_2611,m_117,10.02,2024-01-01T03:25:53,electronics,0,6.07,0
tx_4152,card_3240,dev_2001,m_68,13.71,2024-01-02T10:55:53,travel,0,1.53,0
tx_4153,card_685,dev_3031,m_262,151.84,2024-01-03T02:43:25,fashion,0,17.17,0
tx_4154,card_1166,dev_2196,m_293,36.63,2024-01-01T12:41:59,entertainment,0,18.55,0
tx_4155,card_3504,dev_2335,m_267,3.22,2024-01-03T19:12:48,electronics,0,10.05,0
tx_4156,card_1617,dev_3370,m_206,12.4,2024-01-01T05:18:27,electronics,0,9.77,0
tx_4157,card_2039,dev_822,m_130,1.12,2024-01-01T03:50:33,grocery,0,43.49,0
tx_4158,card_1920,dev_1961,m_111,28.5,2024-01-02T03:37:40,electronics,0,1.19,0
tx_4159,card_3412,dev_1589,m_188,48.9,2024-01-03T04:40:10,electronics,0,16.82,0
tx_4160,card_3303,dev_276,m_247,23.68,2024-01-01T03:26:26,fashion,0,30.17,0
tx_4161,card_2520,dev_1519,m_448,6.98,2024-01-01T13:16:04,travel,0,3.91,0
tx_4162,card_3150,dev_168,m_678,1.08,2024-01-01T00:49:09,food,0,23.42,0
tx_4163,card_3147,dev_861,m_742,111.9,2024-01-01T22:07:14,utilities,0,2.6,0
tx_4164,card_179,dev_2329,m_14,36.3,2024-01-01T12:34:45,travel,0,3.71,0
tx_4165,card_3892,dev_1027,m_179,133.98,2024-01-07T09:05:44,utilities,0,4.95,0
tx_4166,card_1892,dev_821,m_659,12.02,2024-01-01T03:04:42,grocery,0,11.12,0
tx_4167,card_1602,dev_1556,m_156,64.98,2024-01-02T21:12:03,entertainment,0,8.55,0
tx_4168,card_2070,dev_260,m_230,83.62,2024-01-01T14:20:04,travel,0,28.35,0
tx_4169,card_1375,dev_2695,m_738,43.14,2024-01-01T15:29:39,health,0,18.99,0
tx_4170,card_103,dev_1804,m_71,62.15,2024-01-01T19:33:58,food,0,23.56,0
tx_4171,card_2464,dev_2164,m_294,76.21,2024-01-02T00:42:26,travel,0,28.68,0
tx_4172,card_3949,dev_1300,m_58,44.01,2024-01-02T03:28:53,electronics,0,18.58,0
tx_4173,card_1679,dev_2121,m_547,1.0,2024-01-01T19:42:05,grocery,0,0.39,0
tx_4174,card_2533,dev_2951,m_173,53.59,2024-01-04T13:51:18,utilities,0,13.7,0
tx_4175,card_1517,dev_157,m_146,13.52,2024-01-01T01:45:19,electronics,0,19.47,0
tx_4176,card_24,dev_1561,m_3,88.92,2024-01-01T06:53:38,grocery,0,28.71,0
tx_4177,card_3332,dev_1587,m_787,38.23,2024-01-03T02:10:03,electronics,0,18.75,0
tx_4178,card_3121,dev_2573,m_36,35.2,2024-01-01T08:02:53,electronics,1,1.12,0
tx_4179,card_3375,dev_1951,m_585,215.09,2024-01-01T19:37:21,fashion,0,2.46,0
tx_4180,card_1156,dev_2808,m_630,28.03,2024-01-03T04:41:45,fashion,0,23.56,0
tx_4181,card_1841,dev_3064,m_243,170.04,2024-01-02T21:27:13,health,0,2.24,0
tx_4182,card_2509,dev_1024,m_353,111.35,2024-01-01T17:13:57,health,0,3.52,0
tx_4183,card_1962,dev_627,m_465,51.09,2024-01-05T03:00:50,utilities,0,12.69,0
tx_4184,card_916,dev_591,m_293,20.63,2024-01-02T13:57:29,travel,0,3.63,0
tx_4185,card_1591,dev_1053,m_164,86.39,2024-01-01T04:25:50,utilities,0,4.82,0
tx_4186,card_3031,dev_85,m_442,59.89,2024-01-01T02:08:57,entertainment,0,3.5,0
